week_num,country,model,prompt_category,conversation_count,avg_quality_score,drop_off_rate
20,Lebanon,gpt-4,other,5,5.9159999999999995,0.0
20,Lithuania,gpt-3.5-turbo,emotional support,1,4.9,0.0
20,Lithuania,gpt-3.5-turbo,other,1,5.39,0.0
20,Lithuania,gpt-4,other,4,4.855,25.0
20,Luxembourg,gpt-3.5-turbo,other,3,3.6799999999999997,33.33
20,Macao,gpt-3.5-turbo,other,12,4.588333333333334,66.67
20,Macao,gpt-4,other,1,2.7,100.0
20,Malaysia,gpt-3.5-turbo,other,12,3.5741666666666667,50.0
20,Malaysia,gpt-4,other,2,1.175,100.0
20,Malta,gpt-3.5-turbo,other,2,3.625,0.0
20,Mauritius,gpt-3.5-turbo,other,3,3.146666666666667,0.0
20,Mexico,gpt-3.5-turbo,other,2,5.9,50.0
20,Mexico,gpt-4,other,1,3.91,100.0
20,Moldova,gpt-3.5-turbo,other,1,1.26,100.0
20,Moldova,gpt-4,other,2,4.975,0.0
20,Mongolia,gpt-3.5-turbo,other,1,6.61,0.0
20,Morocco,gpt-3.5-turbo,factual question answering,1,3.13,100.0
20,Morocco,gpt-3.5-turbo,other,23,4.8417391304347825,47.83
20,Morocco,gpt-4,other,4,5.18,50.0
20,New Zealand,gpt-3.5-turbo,factual question answering,1,6.18,0.0
20,New Zealand,gpt-3.5-turbo,other,8,4.77875,37.5
20,New Zealand,gpt-4,other,29,6.176551724137931,72.41
20,Niger,gpt-3.5-turbo,other,1,4.97,100.0
20,Nigeria,gpt-3.5-turbo,other,1,2.21,100.0
20,Nigeria,gpt-4,creative writing,1,7.29,100.0
20,Nigeria,gpt-4,factual question answering,1,9.27,0.0
20,Nigeria,gpt-4,other,18,7.352222222222222,72.22
20,Norway,gpt-3.5-turbo,factual question answering,1,8.47,0.0
20,Norway,gpt-3.5-turbo,other,1,1.33,100.0
20,Norway,gpt-4,other,3,5.996666666666667,66.67
20,Pakistan,gpt-3.5-turbo,other,10,3.154,70.0
20,Pakistan,gpt-4,other,3,5.3999999999999995,66.67
20,Papua New Guinea,gpt-3.5-turbo,other,3,4.8999999999999995,0.0
20,Peru,gpt-3.5-turbo,other,2,4.125,0.0
20,Philippines,gpt-3.5-turbo,other,35,5.465142857142857,25.71
20,Philippines,gpt-4,factual question answering,1,8.41,0.0
20,Philippines,gpt-4,other,23,6.989565217391304,82.61
20,Poland,gpt-3.5-turbo,coding and technical,1,4.27,0.0
20,Poland,gpt-3.5-turbo,creative writing,2,3.45,0.0
20,Poland,gpt-3.5-turbo,other,37,3.7867567567567564,37.84
20,Poland,gpt-4,other,7,5.517142857142858,71.43
20,Portugal,gpt-4,other,1,6.52,100.0
20,Puerto Rico,gpt-3.5-turbo,other,3,3.09,100.0
20,Qatar,gpt-3.5-turbo,factual question answering,1,5.53,0.0
20,Qatar,gpt-3.5-turbo,other,2,4.69,0.0
20,Romania,gpt-3.5-turbo,other,10,4.686999999999999,10.0
20,Romania,gpt-4,other,5,6.659999999999999,40.0
20,Russia,gpt-3.5-turbo,coding and technical,4,6.105,0.0
20,Russia,gpt-3.5-turbo,creative writing,1,3.82,100.0
20,Russia,gpt-3.5-turbo,factual question answering,1,3.19,0.0
20,Russia,gpt-3.5-turbo,other,472,4.138834745762712,43.22
20,Russia,gpt-4,coding and technical,1,5.27,0.0
20,Russia,gpt-4,creative writing,1,7.22,100.0
20,Russia,gpt-4,factual question answering,2,6.175,0.0
20,Russia,gpt-4,other,106,5.887169811320755,63.21
20,Rwanda,gpt-3.5-turbo,other,2,5.9399999999999995,0.0
20,Saudi Arabia,gpt-3.5-turbo,other,26,4.8865384615384615,26.92
20,Saudi Arabia,gpt-4,other,3,5.276666666666666,66.67
20,Serbia,gpt-3.5-turbo,other,1,5.72,0.0
20,Serbia,gpt-4,other,1,8.68,0.0
20,Singapore,gpt-3.5-turbo,other,39,3.113076923076923,20.51
20,Singapore,gpt-4,other,9,5.415555555555555,66.67
20,Slovakia,gpt-4,other,1,4.09,0.0
20,South Africa,gpt-3.5-turbo,other,7,4.048571428571429,85.71
20,South Africa,gpt-4,other,2,7.3149999999999995,100.0
20,South Korea,gpt-3.5-turbo,other,5,3.122,100.0
20,South Korea,gpt-4,other,4,5.79,100.0
20,Spain,gpt-3.5-turbo,factual question answering,2,3.445,0.0
20,Spain,gpt-3.5-turbo,other,33,3.545151515151515,39.39
20,Spain,gpt-4,other,9,5.010000000000001,100.0
20,Sweden,gpt-3.5-turbo,coding and technical,1,3.94,0.0
20,Sweden,gpt-3.5-turbo,other,9,5.226666666666667,55.56
20,Sweden,gpt-4,factual question answering,1,6.46,100.0
20,Sweden,gpt-4,other,1,4.73,100.0
20,Switzerland,gpt-3.5-turbo,creative writing,1,4.65,0.0
20,Switzerland,gpt-3.5-turbo,other,2,6.345,50.0
20,Switzerland,gpt-4,other,3,5.239999999999999,33.33
20,Syria,gpt-3.5-turbo,other,1,3.26,0.0
20,Taiwan,gpt-3.5-turbo,other,20,2.746,40.0
20,Taiwan,gpt-4,other,2,2.255,50.0
20,Tajikistan,gpt-3.5-turbo,other,2,5.385,50.0
20,Tanzania,gpt-3.5-turbo,factual question answering,1,5.11,0.0
20,Tanzania,gpt-3.5-turbo,other,7,6.338571428571428,14.29
20,Tanzania,gpt-4,other,1,9.22,0.0
20,The Netherlands,gpt-3.5-turbo,coding and technical,1,5.61,0.0
20,The Netherlands,gpt-3.5-turbo,factual question answering,3,4.86,0.0
20,The Netherlands,gpt-3.5-turbo,other,48,4.361666666666666,33.33
20,The Netherlands,gpt-4,other,15,6.498666666666667,73.33
20,Tunisia,gpt-3.5-turbo,other,2,5.4,0.0
20,Türkiye,gpt-3.5-turbo,other,18,3.082777777777778,38.89
20,Türkiye,gpt-4,other,4,7.0225,25.0
20,UNKNOWN,gpt-3.5-turbo,other,2,2.685,0.0
20,UNKNOWN,gpt-4,other,1,3.07,0.0
20,Ukraine,gpt-3.5-turbo,other,10,3.3259999999999996,30.0
20,Ukraine,gpt-4,other,17,4.7041176470588235,88.24
20,United Arab Emirates,gpt-3.5-turbo,factual question answering,1,5.23,0.0
20,United Arab Emirates,gpt-3.5-turbo,other,4,5.2375,0.0
20,United Arab Emirates,gpt-4,other,1,5.69,100.0
20,United Kingdom,gpt-3.5-turbo,coding and technical,1,7.5,0.0
20,United Kingdom,gpt-3.5-turbo,factual question answering,2,5.484999999999999,0.0
20,United Kingdom,gpt-3.5-turbo,other,87,5.092758620689655,67.82
20,United Kingdom,gpt-3.5-turbo,roleplay or persona,1,2.09,100.0
20,United Kingdom,gpt-4,other,29,5.969310344827587,75.86
20,United States,gpt-3.5-turbo,coding and technical,25,6.4324,92.0
20,United States,gpt-3.5-turbo,creative writing,5,6.303999999999999,0.0
20,United States,gpt-3.5-turbo,factual question answering,18,5.696111111111112,11.11
20,United States,gpt-3.5-turbo,other,652,5.345444785276074,61.96
20,United States,gpt-4,creative writing,1,5.97,0.0
20,United States,gpt-4,factual question answering,2,6.405,0.0
20,United States,gpt-4,other,139,5.129856115107914,79.14
20,Uzbekistan,gpt-3.5-turbo,coding and technical,1,6.25,0.0
20,Uzbekistan,gpt-3.5-turbo,factual question answering,1,7.49,0.0
20,Uzbekistan,gpt-3.5-turbo,other,14,5.110714285714286,35.71
20,Uzbekistan,gpt-4,other,5,6.888,80.0
20,Venezuela,gpt-3.5-turbo,other,69,4.825072463768116,23.19
20,Venezuela,gpt-4,other,3,4.616666666666667,66.67
20,Vietnam,gpt-3.5-turbo,other,49,4.20530612244898,53.06
20,Vietnam,gpt-4,other,14,4.875714285714286,64.29
20,Yemen,gpt-3.5-turbo,factual question answering,1,6.54,0.0
20,Yemen,gpt-3.5-turbo,other,7,4.347142857142857,71.43
